#y-axis,bench,compiler,runtime,relPerfGain,,,
241,botsalgn [C],LLVM,0.009,0.008825877479,0.680159,0.009   [1|48],1|48
240,botsspar [C],LLVM,1.244,1.243994268,0.219124,1.244   [1|32],1|32
239,ilbdc [F],LLVM,-0.001,-0.001258562969,15.734612,-0.001   [1|48],1|48
238,fma [F],LLVM,0.016,0.01647845103,11.787455,0.016   [1|48],1|48
237,swim [F],LLVM,-0.016,-0.01551451704,1.388506,-0.016   [1|32],1|32
236,imagick [C],LLVM,-0.253,-0.2526984367,6.118728,-0.253   [1|48],1|48
235,mgrid [F],LLVM,-0.108,-0.1076350819,0.246258,-0.108   [1|32],1|32
234,applu [F],LLVM,-0.012,-0.01197083126,3.234696,-0.012   [1|32],1|32
233,smithwa [C],LLVM,1.367,1.366921698,1.301929,1.367   [1|48],1|48
232,kdtree [C++],LLVM,10.691,10.69054815,14.227719,10.691   [1|48],1|48
#y-axis,bench,compiler,relPerfGain,relPerfGain,runtime,,
463,,LLVM+Polly,,0,,,
462,Kernel 1 [C],LLVM+Polly,-0.961,-0.9609740786,0.038231,-0.961,
461,Kernel 2 [C],LLVM+Polly,-0.985,-0.9846170377,0.111682,-0.985,
460,Kernel 3 [F],LLVM+Polly,-0.196,-0.1956529813,1.28E-02,-0.196,
459,Kernel 4 [F],LLVM+Polly,-0.016,-0.01559953405,2.05E-03,-0.016,
458,Kernel 5 [F],LLVM+Polly,-0.406,-0.4063637802,1.51E-03,-0.406,
457,Kernel 6 [F],LLVM+Polly,0.005,0.005128205067,2.74E-03,0.005,
456,Kernel 7 [F],LLVM+Polly,-0.003,-0.002642395758,8.12E-04,-0.003,
455,Kernel 8 [F],LLVM+Polly,0.076,0.07632327067,8.81E-03,0.076,
454,Kernel 9 [F],LLVM+Polly,0.011,0.01095479062,8.57E-03,0.011,
453,Kernel 10 [F],LLVM+Polly,-0.022,-0.02187274036,1.32E-03,-0.022,
452,Kernel 11 [F],LLVM+Polly,-0.005,-0.005102603691,8.64E-03,-0.005,
451,Kernel 12 [F],LLVM+Polly,-0.035,-0.03513606604,6.92E-04,-0.035,
450,Kernel 13 [F],LLVM+Polly,-0.008,-0.00813332279,8.97E-03,-0.008,
449,Kernel 14 [F],LLVM+Polly,-0.004,-0.003795797127,8.67E-03,-0.004,
448,Kernel 15 [F],LLVM+Polly,0.005,0.004982807852,8.18E-03,0.005,
447,Kernel 16 [C],LLVM+Polly,-0.638,-0.6375881976,0.001559,-0.638,
446,Kernel 17 [F],LLVM+Polly,-0.041,-0.04081108832,9.29E-04,-0.041,
445,Kernel 18 [F],LLVM+Polly,0.129,0.1288951842,5.05E-04,0.129,
444,Kernel 19 [F],LLVM+Polly,0.010,0.01014775581,8.55E-03,0.010,
443,Kernel 20 [F],LLVM+Polly,-0.008,-0.007946375564,8.82E-03,-0.008,
442,Kernel 21 [C],LLVM+Polly,-0.637,-0.6369426752,0.001727,-0.637,
441,Kernel 22 [C],LLVM+Polly,compile error,-1,compile error,compile error,
